"permit_id","type","description"
42,"Authorization","LAFARGE CANADA INC."
5516,"Authorization","LAFARGE CANADA INC."
4648,"Authorization","SOFINA FOODS INC./ALIMENTS SOFINA INC."
8865,"Authorization","ECHO BAY DEVELOPMENTS LTD."
5320,"Authorization","NORM PURMAL CONTRACTING"
9081,"Authorization","GIESE HOLDINGS LTD."
8931,"Authorization","YM-YWCA CAMP THUNDERBIRD"
10714,"Authorization","PETRO-CANADA"
3732,"Authorization","COLAS WESTERN CANADA INC. TERUS CONSTRUCTION"
5543,"Authorization","COPPER MOUNTAIN CEDAR PRODUCTS LTD."
6686,"Authorization","PACIFIC NORTHERN GAS LTD."
4688,"Authorization","SMITHERS MOUNTAIN VIEW PARK ESTATES LTD."
10724,"Authorization","HERRIDGE TRUCKING & SAWMILLING LTD."
8737,"Authorization","SUNCOR ENERGY INC. PETRO-CANADA"
5973,"Authorization","TFL 44 GENERAL PARTNER INC. AS GENERAL PARTNER OF AND FOR THE SOLE BENEFIT OF TFL 44 LIMITED PARTNERSHIP"
7624,"Authorization","THE CITY OF CASTLEGAR"
9043,"Authorization","PETRO-CANADA"
5093,"Authorization","INTERFOR CORPORATION"
8236,"Authorization","INTERFOR CORPORATION"
8260,"Authorization","WESTERN FOREST PRODUCTS INC."
5657,"Authorization","NORTH ENDERBY TIMBER LTD."
8896,"Authorization","CANOE FOREST PRODUCTS LTD."
7234,"Authorization","SQUAMISH WOOD-WASTE LTD."
10533,"Authorization","TOLKO INDUSTRIES LTD."
10822,"Authorization","MONAGHAN GOLF INC."
10496,"Authorization","SUPERIOR ANIMAL CONTROL LIMITED"
8420,"Authorization","PETRO CANADA PRODUCTS"
10825,"Authorization","THE OWNERS, STRATA PLAN NO. LMS 483"
8668,"Authorization","CERMAQ CANADA LTD."
8409,"Authorization","BRIAN JOHN MCKAY - DBA"
8832,"Authorization","MINSTREL ISLAND ADVENTURES LTD."
8713,"Authorization","JACOMBS SEAFOOD LTD."
9082,"Authorization","CHEMAINUS FOREST PRODUCTS LTD."
11067,"Authorization","DUNCAN MEADOWS GOLF COURSE LTD."
10484,"Authorization","GREENTEE GOLF C.C. LANGLEY LTD."
11532,"Authorization","TECK METALS LTD."
11016,"Authorization","THE OWNERS, STRATA PLAN VIS6384"
9029,"Authorization","R. & B. WILLIAMSON HOLDINGS LTD. PANORAMA TERRACE MOBILE HOME PARK"
10575,"Authorization","SICAMOUS SHAKE"
11350,"Authorization","SCHOOL DISTRICT NO. 35 LANGLEY"
10596,"Authorization","TIMBERWEST FOREST CORP."
100173,"Authorization","CANADIAN MOUNTAIN HOLIDAYS INC."
10869,"Authorization","NORDSTROM'S ENTERPRISES LTD."
11210,"Authorization","SARDIS EXPLOSIVES (2000) LTD."
11337,"Authorization","WESTERN FOREST PRODUCTS INC."
10885,"Authorization","THE HARVEST GOLF CLUB LTD."
11011,"Authorization","SPRUCE HILL RESORT AND SPA LTD"
15327,"Authorization","KOOTENAY BOUNDARY REGIONAL DISTRICT"
11039,"Authorization","SCHOOL DISTRICT NO. 68 NANAIMO"
15326,"Authorization","KOOTENAY BOUNDARY REGIONAL DISTRICT"
15919,"Authorization","NORTHRIVER MIDSTREAM OPERATIONS GP INC."
1983,"Authorization","LEHIGH HANSON MATERIALS LIMITED OK READY MIX, A DIVISION OF LEHIGH HANSON MATERIALS LIMITED"
10768,"Authorization","SAILCONE WILDERNESS FISHING LTD."
11043,"Authorization","GAVIN GLEN BEATON - DBA"
8834,"Authorization","George Surgenor - DBA"
10683,"Authorization","SULLIVAN BAY MARINA LTD."
8467,"Authorization","TDG BC ASSETS CORP."
8803,"Authorization","BELLA BELLA FUEL CO. LIMITED"
8428,"Authorization","SOLBERG HILLS ESTATES LTD."
8837,"Authorization","ISLAND TIMBERLANDS LIMITED PARTNERSHIP"
15286,"Authorization","REGIONAL DISTRICT OF NORTH OKANAGAN"
8654,"Authorization","MINISTRY OF FORESTS"
8809,"Authorization","ATLANTIC POWER PREFERRED EQUITY LTD."
11003,"Authorization","PARADISE VILLAGE R.V. PARK INC."
11817,"Authorization","427123 B.C. LTD. DBA EGGERS FOREST PRODUCTS"
10593,"Authorization","AMACK HOLDINGS LTD. STARDUST MOBILE HOME PARK"
8980,"Authorization","TEAL CEDAR PRODUCTS LTD."
6139,"Authorization","BEAR LUMBER LTD."
11071,"Authorization","CARIBOO REGIONAL DISTRICT"
10688,"Authorization","LAKELAND MOBILE HOME PARK"
11169,"Authorization","G 170 HOLDINGS LTD."
11504,"Authorization","MICHAEL A. WALKER - DBA"
8304,"Authorization","PETRO-CANADA"
8309,"Authorization","MERRITT, CITY OF"
11702,"Authorization","Michael Delaine and Lorraine Ann Giesler - DBA KOOTENAY RIVER KAMPGROUND KOOTENAY RIVER KAMPGROUND"
11024,"Authorization","COLE DEVELOPMENTS LTD"
10621,"Authorization","VERNON, CITY OF"
11371,"Authorization","0764577 B.C. LTD. DBA VALLEY MOBILE HOME PARK"
11525,"Authorization","CHRISTINA SANDS ESTATES SOCIETY"
12008,"Authorization","CANTEX ENGINEERING AND CONSTRUCTION CO. LTD."
11845,"Authorization","THE CHATTAHOOCHIE LODGE INC."
10611,"Authorization","OCEAN FALLS IMPROVEMENT DISTRICT"
10712,"Authorization","SUNCOR ENERGY PRODUCTS INC. SUNCOR ENERGY PRODUCTS PARTNERSHIP"
10751,"Authorization","DUVAL POINT LODGE LTD."
12176,"Authorization","ALBERNI CONSTRUCTION LTD."
11844,"Authorization","SPIDER LAKE SPRINGS HOLDINGS INC."
11375,"Authorization","SUN-VIEW INDUSTRIES LTD."
11163,"Authorization","WESTERN FOREST PRODUCTS INC."
11638,"Authorization","CONIFEX MACKENZIE FOREST PRODUCTS INC."
12087,"Authorization","IMASCO MINERALS INC."
11370,"Authorization","REMPEL BROS. CONCRETE LTD."
11007,"Authorization","TOWN OF PORT MCNEILL"
11994,"Authorization","PENDER HARBOUR LANDING LTD."
12010,"Authorization","CHILLIWACK GOLF & COUNTRY CLUB"
8440,"Authorization","MOUNTAIN SHADOWS MOBILE HOME PARK LTD."
11436,"Authorization","NEUCEL SPECIALTY CELLULOSE LTD."
12101,"Authorization","THE OWNERS, STRATA PLAN K 180"
11897,"Authorization","AVORADO RESORT LTD."
11875,"Authorization","KELOWNA READY MIX INC"
11492,"Authorization","COLWOOD LAND COMPANY, LIMITED"
10626,"Authorization","PORT BROWNING MARINA RESORT LTD."
12454,"Authorization","LYONS AND NAIRN LEGACY HOLDINGS LTD."
12424,"Authorization","GRAESTONE READY MIX INC."
11655,"Authorization","CANADIAN FOREST PRODUCTS LTD. IN ITS ENGLISH FORM AND PRODUITS FORESTIERS DU CANADA LTEE IN ITS FRENCH FORM"
17343,"Authorization","WESTERN FOREST PRODUCTS INC."
10758,"Authorization","R360 ENVIRONMENTAL SOLUTIONS CANADA INC.  R360 CANADA"
8670,"Authorization","FORTISBC INC"
8328,"Authorization","TRI-V PET FOODS LTD."
12491,"Authorization","ENNIS FARMS"
8275,"Authorization","PETRO-CANADA"
11874,"Authorization","MILL & TIMBER PRODUCTS LTD."
11996,"Authorization","PIERRE LANDRY - DBA"
12121,"Authorization","PARKBRIDGE LIFESTYLE COMMUNITIES INC."
13757,"Authorization","CASSIAR GOLD CORP."
11597,"Authorization","BUDGET STEEL LTD."
12026,"Authorization","CORIX UTILITIES INC."
10643,"Authorization","CHANNEL RIDGE ENVIRONMENTAL SYSTEMS LTD."
11802,"Authorization","HI-RISE SALVAGE LTD."
11217,"Authorization","RMC READY-MIX LTD."
17463,"Authorization","TIMBERWEST FOREST CORP."
10980,"Authorization","SOUTHERN RAILWAY BRITISH COLUMBIA LTD."
7018,"Authorization","NORTH AMERICAN SHAKE & SHINGLE LTD."
12781,"Authorization","BEAR COVE PARKING AND STORAGE LTD."
12978,"Authorization","CIRBA SOLUTIONS CANADA ULC"
12987,"Authorization","FOUR GREEN PROPERTIES INC."
11905,"Authorization","SHUSWAP LAKE ESTATES LTD."
11899,"Authorization","GABRIEL F. AND MARIA D. PIRES - DBA"
12811,"Authorization","BAYMAG INC."
3024,"Authorization","ROGERS FOODS LTD."
12110,"Authorization","ALDER POINT PROPERTIES LTD."
11262,"Authorization","SCHOOL DISTRICT #71 (COURTENAY)"
11429,"Authorization","BOARD OF SCHOOL TRUSTEES OF DISTRICT #61"
12469,"Authorization","REDFERN HOLDINGS LTD."
12996,"Authorization","MOUNTAIN SHADOWS RESORT LTD."
13061,"Authorization","GREATER VANCOUVER SEWERAGE AND DRAINAGE DISTRICT"
12628,"Authorization","PONDEROSA PINES R.V. PARK LTD."
12598,"Authorization","KNIGHT INLET GRIZZLY TOURS LTD."
8881,"Authorization","GFL ENVIRONMENTAL SERVICES INC."
13351,"Authorization","FAST FUEL SERVICES LTD."
13354,"Authorization","FAST FUEL SERVICES LTD."
13209,"Authorization","IMPERIAL EAGLE LODGE LTD."
12435,"Authorization","0918143 B.C. LTD. CLEARWATER COUNTRY INN AND RV PARK"
12433,"Authorization","ORCA ESTATES LTD."
13208,"Authorization","HARBOURSIDE LODGE BAMFIELD LTD."
12858,"Authorization","INTERFOR CORPORATION"
13404,"Authorization","KENDELL ACRES LTD."
8179,"Authorization","VALLEY RITE MIX LTD."
12926,"Authorization","REMPEL BROS. CONCRETE LTD."
4574,"Authorization","ASPEN PLANERS LTD."
12599,"Authorization","THE OWNERS, STRATA PLAN VIS3637"
12849,"Authorization","IRENE te HENNEPE - DBA"
13256,"Authorization","RIDGEVIEW VENTURES LTD. RIDGEVIEW ESTATES"
13278,"Authorization","WIDE PLANK HARDWOOD INC."
13344,"Authorization","NORTHRIVER MIDSTREAM OPERATIONS GP INC."
13334,"Authorization","SALMON ARM GOLF CLUB"
11635,"Authorization","CAPITAL REGIONAL DISTRICT"
12947,"Authorization","Tim Maguire - DBA"
12775,"Authorization","NORTHERN LITE MFG. GP INC. NORTHERN LITE MFG. LIMITED PARTNERSHIP"
13506,"Authorization","THOMPSON-NICOLA REGIONAL DISTRICT"
13640,"Authorization","TARGET PRODUCTS LTD"
12751,"Authorization","GFL ENVIRONMENTAL SERVICES INC."
105653,"Authorization","COLAS WESTERN CANADA INC. TERUS CONSTRUCTION"
13428,"Authorization","Renate and Scott Harvey - DBA"
13075,"Authorization","ENVIROGREEN TECHNOLOGIES LTD."
12600,"Authorization","RIVER'S END ESTATES LTD."
13542,"Authorization","SUNKATCHERS R.V. PARK CO-OPERATIVE"
12909,"Authorization","SCHOOL DISTRICT NO. 75 (MISSION)"
13682,"Authorization","GENERAL NORTHWEST HOMES AND STRUCTURES INC."
12821,"Authorization","COLDSTREAM RANCH LTD & TOLKO INDUSTRIES LTD"
11411,"Authorization","ARNOLD MALM - DBA"
8159,"Authorization","SCHOOL DISTRICT NO. 68 NANAIMO"
13794,"Authorization","PENDOZI MACHINE SHOP LTD"
11392,"Authorization","NANAIMO REGIONAL GENERAL HOSPITAL (SOCIETY)"
12359,"Authorization","BATHGATE EGMONT ENTERPRISES (1988) LTD."
13426,"Authorization","BRIDAL FALLS CENTRE LTD. SHELL GAS STATION"
13823,"Authorization","RANDY D.B.A. CAMERON'S CONCRETE REDI MIX CAMERON - DBA"
13849,"Authorization","RANDY D.B.A. CAMERON'S CONCRETE REDI MIX CAMERON - DBA"
13589,"Authorization","447615 B.C. LTD."
12873,"Authorization","TIMBERWEST FOREST CORP."
14305,"Authorization","PETER B. KEY ENTERPRISES LTD."
14339,"Authorization","FRASER VALLEY REGIONAL DISTRICT"
14515,"Authorization","DISTRICT OF UCLUELET"
14237,"Authorization","TREE ISLAND INDUSTRIES LTD."
13587,"Authorization","WEST CHILCOTIN FOREST PRODUCTS LTD."
12561,"Authorization","PENROSE BAY ESTATES (PHASE II) LTD."
13845,"Authorization","HOWE SOUND PULP & PAPER CORPORATION"
110041,"Authorization","THE CORPORATION OF THE VILLAGE OF KEREMEOS"
14270,"Authorization","ISE BUILDING INC."
14541,"Authorization","GREAT CANADIAN HELI-SKIING LTD. HEATHER MOUNTAIN LODGE"
14520,"Authorization","OKANAGAN PET CREMATION LTD"
12875,"Authorization","THE OWNERS, STRATA PLAN VIS4458"
14243,"Authorization","IMPERIAL PAVING LIMITED"
10731,"Authorization","MINISTRY OF ENVIRONMENT, BC PARKS"
14416,"Authorization","JEMICO ENTERPRISES LTD."
14453,"Authorization","GFL ENVIRONMENTAL SERVICES INC."
14309,"Authorization","ADAMS CONCRETE LTD."
13879,"Authorization","MARVINAS BAY HOLDINGS INC."
15364,"Authorization","SUKUNKA NATURAL RESOURCES INC."
14736,"Authorization","THE OWNERS, STRATA PLAN NO. EPS2370"
13730,"Authorization","KOOTENAY WOOD PRESERVERS LTD."
105366,"Authorization","GALENA BAY DEVEOPMENT CORP."
11402,"Authorization","DISTRICT OF SALMON ARM"
14834,"Authorization","THE CORPORATION OF THE VILLAGE OF MASSET"
14763,"Authorization","600835 B.C. LTD."
15014,"Authorization","CANLIN ENERGY CORPORATION"
14716,"Authorization","FISH HAWK BAY MARINA RESORT LTD."
14956,"Authorization","LOWER NICOLA MOBILE HOME PARK"
14831,"Authorization","MED TECH ENVIRONMENTAL LTD."
14865,"Authorization","GCT CANADA GP INC. GCT CANADA LIMITED PARTNERSHIP"
15082,"Authorization","VANCOUVER ISLAND RENUABLE RESOURCES LTD."
12914,"Authorization","INTEROUTE CONSTRUCTION LTD. BA BLACKTOP SPARWOOD"
15189,"Authorization","MINISTRY OF LABOUR AND CITIZENS' SERVICES"
14256,"Authorization","CITY OF KAMLOOPS"
15216,"Authorization","SECURE WASTE INFRASTRUCTURE CORP."
14704,"Authorization","CASTLEGAR GOLF CLUB"
14338,"Authorization","TRLG ENTERPRISE LTD."
14917,"Authorization","CANADIAN MOUNTAIN HOLIDAYS INC."
15445,"Authorization","CAPITAL REGIONAL DISTRICT"
4712,"Authorization","KITSUMKALUM FIRST NATION"
15188,"Authorization","LEHIGH HANSON MATERIALS LIMITED"
15056,"Authorization","INTERFOR CORPORATION"
15649,"Authorization","COLAS WESTERN CANADA INC. TERUS CONSTRUCTION"
15559,"Authorization","GEREX DEVELOPMENTS LTD."
15120,"Authorization","OSPREY RIDGE GOLF ESTATES LTD."
8364,"Authorization","CORPORATION OF THE DISTRICT OF SUMMERLAND"
15342,"Authorization","DUVAL POINT LODGE LTD."
15037,"Authorization","WESTERN FOREST PRODUCTS INC."
14943,"Authorization","STRATA KAS2035"
15516,"Authorization","THE OWNERS, STRATA PLAN KAS 2247"
15734,"Authorization","REVELSTOKE COMMUNITY FOREST CORPORATION"
15974,"Authorization","PARKS, MINISTRY OF"
15932,"Authorization","B.C. PARKS"
15683,"Authorization","SHANNON'S MOBILE HOME AND R.V. PARK"
16070,"Authorization","GLACIER HOUSE RESORT LTD."
16713,"Authorization","Edward Hincks - DBA"
15468,"Authorization","492710 B.C. LTD."
16020,"Authorization","VANDERHOOF SPECIALTY WOOD PRODUCTS LTD."
16122,"Authorization","LAFARGE CANADA INC."
13987,"Authorization","INTERIOR BATTERY CORPORATION"
15995,"Authorization","LEHIGH HANSON MATERIALS LIMITED LEHIGH NORTHWEST CEMENT"
15010,"Authorization","PRETTY ESTATES LTD."
16137,"Authorization","MINISTRY OF ENVIRONMENT"
14931,"Authorization","NATURE'S PRIDE NUTRITION INC."
15988,"Authorization","MINISTRY OF ENVIRONMENT"
13689,"Authorization","TEAL CEDAR PRODUCTS LTD."
15945,"Authorization","PETER'S BROS. CONSTRUCTION LTD."
16164,"Authorization","WESTERN FOREST PRODUCTS INC."
16396,"Authorization","UNITED PENTECOSTAL CHURCH OF BRITISH COLUMBIA - DOGWOOD"
15586,"Authorization","HEDLUND CONTRACTING LTD."
16421,"Authorization","THE OWNERS, STRATA PLAN KAS 2329"
15979,"Authorization","TECK METALS LTD."
15827,"Authorization","QUINSAM COAL CORPORATION"
16402,"Authorization","TIMBERWEST FOREST CORP."
16548,"Authorization","ALPINE HOLDINGS LTD"
17236,"Authorization","HARVEST OPERATIONS CORP."
16558,"Authorization","KAMLOOPS GOLF AND COUNTRY CLUB"
16477,"Authorization","MT BOUCHERIE VINEYARDS & CELLARS INC"
17183,"Authorization","WESTERN FOREST PRODUCTS INC."
16892,"Authorization","TRY-VENTURE HOLDINGS LTD"
16685,"Authorization","518235 B.C. LTD. XAUSA FAMILY TRUST"
15730,"Authorization","Alan Caillet and  Lorraine Caillet - DBA BRANNEN LAKE RV PARK & CAMPSITE BRANNEN LAKE RV PARK & CAMPSITE"
16761,"Authorization","BOX LAKE LUMBER PRODUCTS LTD."
16586,"Authorization","I.G. MACHINE & FIBERS LTD.."
16300,"Authorization","TWEEN LAKES RESORT"
16109,"Authorization","FISHER ROAD HOLDINGS LTD."
16906,"Authorization","FORTISBC ENERGY (VANCOUVER ISLAND) INC."
15774,"Authorization","CITY OF VANCOUVER"
17054,"Authorization","SECURE WASTE INFRASTRUCTURE CORP."
17063,"Authorization","KLEDO CONSTRUCTION LTD."
17064,"Authorization","CANADIAN NATURAL RESOURCES LTD."
17100,"Authorization","CANADIAN NATURAL RESOURCES LIMITED"
17150,"Authorization","R360 ENVIRONMENTAL SOLUTIONS CANADA INC.  R360 CANADA"
17239,"Authorization","KALESNIKOFF LUMBER CO. LTD. AND GARY JOHN NIMINIKEN"
17234,"Authorization","KEY-WEST ASPHALT (333) LTD."
17157,"Authorization","FRASER VALLEY GLEANERS SOCIETY"
17297,"Authorization","BRITISH COLUMBIA HYDRO AND POWER AUTHORITY"
17396,"Authorization","THE OWNERS, STRATA PLAN VIS 5453"
17551,"Authorization","REGIONAL DISTRICT OF EAST KOOTENAY"
15728,"Authorization","LAFARGE CANADA INC."
17608,"Authorization","PROGRESS ENERGY LTD."
17609,"Authorization","PROGRESS ENERGY LTD."
100004,"Authorization","DEVON CANADA CORPORATION"
17621,"Authorization","PROGRESS ENERGY LTD."
17628,"Authorization","PROGRESS ENERGY LTD."
17632,"Authorization","PETRO-CANADA"
17588,"Authorization","TAPLOW VENTURES LTD."
17652,"Authorization","COWAN POINT SEWAGE TREATMENT INC."
17704,"Authorization","ADURO RESOURCES LTD."
17780,"Authorization","ERIKSON NATIONAL ENERGY INC."
17818,"Authorization","THE OWNERS, STRATA PLAN BCSBCS2151"
17802,"Authorization","BUFF LUMBER LTD."
17861,"Authorization","DEVON CANADA CORPORATION"
17711,"Authorization","UTOPIA BAY LODGE LTD."
17893,"Authorization","PROEX ENERGY LTD."
5290,"Authorization","COWICHAN VALLEY REGIONAL DISTRICT"
17907,"Authorization","ENCANA OIL & GAS CO. LTD."
17942,"Authorization","SECURE WASTE INFRASTRUCTURE CORP."
18028,"Authorization","CANADIAN NATURAL RESOURCES LIMITED"
